,Unnamed: 0,Pin Code,Video Timestamp,Time Passed,X-Coord (Both),Y-Coord (Both),X-Coord (Head),Y-Coord (Head),X-Coord (Eye),Y-Coord (Eye),Current Timestamp,Accelerometer_y,Accelerometer_z,Accelerometer_x,Barometer_relativeAltitude,Barometer_pressure,Gravity_y,Gravity_z,Gravity_x,Gyroscope_y,Gyroscope_z,Gyroscope_x,Light_lux,Magnetometer_y,Magnetometer_z,Magnetometer_x,Orientation_qy,Orientation_qx,Orientation_yaw,Orientation_qw,Orientation_qz,Orientation_roll,Orientation_pitch
52,52,3717,2021-03-12 13:11:26,1771.3903743315507,572,1099,506,1079,66,20,2021-03-12 13:11:27.771,-0.2297935485839844,0.4647176265716553,0.6455273032188416,1.120325088500977,1010.132080078125,9.457046508789062,2.595072031021118,0.004498480353504418,0.01171790901571512,-0.02450108155608177,-0.05006742849946022,111.0,60.18000030517578,-37.91999816894531,-29.39999961853027,-0.1518490016460419,0.5870519876480103,0.5039552450180054,0.7699369788169861,-0.1987639963626862,-0.001733468612655997,-1.302977323532104
53,53,3717,2021-03-12 13:11:26,1804.8128342245986,552,1117,486,1096,66,21,2021-03-12 13:11:27.805,-0.4278268814086914,0.7264790534973145,0.4526398777961731,1.120325088500977,1010.132080078125,9.453967094421387,2.606249809265137,0.005849748849868774,0.01491370238363743,-0.03621899336576462,-0.02343581803143024,111.0,60.3599967956543,-38.04000091552734,-29.34000015258789,-0.1518079936504364,0.5865769982337952,0.5035422444343567,0.7702860236167908,-0.198844000697136,-0.00224450440146029,-1.301793336868286
54,54,3717,2021-03-12 13:11:26,1838.2352941176468,542,1124,477,1104,65,20,2021-03-12 13:11:27.838,-0.4118337631225586,1.017442226409912,0.6480999588966371,1.120325088500977,1010.132080078125,9.45233917236328,2.612167596817017,0.001925853546708823,-0.0788295716047287,-0.07563377916812898,-0.009587380103766918,111.0,60.41999816894531,-38.04000091552734,-29.27999877929688,-0.1519729942083359,0.5862770080566406,0.50629723072052,0.7703099846839905,-0.1995099931955337,-0.0007372624822892249,-1.301169395446777
55,55,3717,2021-03-12 13:11:26,1871.6577540106948,547,1119,484,1099,63,20,2021-03-12 13:11:27.872,-0.2286100387573242,0.8530473709106445,0.3492386639118195,1.120325088500977,1010.132080078125,9.455862998962402,2.599391460418701,-0.000882335822097957,0.01917476020753384,-0.03089267015457153,0.05858954414725304,111.0,60.41999816894531,-38.04000091552734,-29.27999877929688,-0.1517769992351532,0.586883008480072,0.5065842270851135,0.7699670195579529,-0.1992020010948181,0.0003394393716007471,-1.302521824836731
56,56,3717,2021-03-12 13:11:26,1905.0802139037432,551,1119,489,1099,62,20,2021-03-12 13:11:27.905,-0.4784994125366211,1.117986679077148,0.3608806133270264,1.083332061767578,1010.13671875,9.461544036865234,2.578660726547241,-0.002947451779618859,0.06285060197114943,-0.02237055450677872,0.1661812514066696,108.0,60.41999816894531,-38.04000091552734,-29.27999877929688,-0.1512719988822937,0.5879129767417908,0.5051763057708739,0.7695249915122986,-0.1982569992542267,0.001143015921115875,-1.304715871810913
57,57,3717,2021-03-12 13:11:26,1938.5026737967914,549,1120,485,1100,64,20,2021-03-12 13:11:27.939,-0.6841440200805664,0.8532097339630127,1.008408546447754,1.083332061767578,1010.13671875,9.480441093444824,2.508249521255493,-0.01361775305122137,-0.05645901709794997,-0.1033306494355202,0.1640507280826569,108.0,60.41999816894531,-38.04000091552734,-29.21999931335449,-0.1517370045185089,0.5908390283584595,0.5098174810409546,0.7672020196914673,-0.1982049942016602,0.005429132375866175,-1.312145352363586
58,58,3717,2021-03-12 13:11:26,1971.9251336898394,551,1119,488,1099,63,20,2021-03-12 13:11:27.972,0.2848730087280273,-0.3231110572814941,-0.5145766735076904,1.083332061767578,1010.13671875,9.488258361816406,2.477892637252808,-0.05644041299819946,0.01171790901571512,0.001065264455974102,-0.08735168725252151,108.0,60.41999816894531,-38.04000091552734,-29.21999931335449,-0.1497340053319931,0.5926570296287537,0.5244233608245851,0.7661370038986206,-0.1984190046787262,0.02277364768087864,-1.315280795097351
59,59,3717,2021-03-12 13:11:26,2005.3475935828878,556,1116,491,1096,65,20,2021-03-12 13:11:28.005,-0.2909603118896484,0.9496991634368896,0.2544230818748474,1.083332061767578,1010.13671875,9.470329284667967,2.545835256576538,-0.04014204069972038,-0.213052898645401,-0.006391586735844612,-0.3515372574329376,108.0,60.41999816894531,-37.97999954223633,-29.15999984741211,-0.1505910009145737,0.5895090103149414,0.5207661390304565,0.7680680155754089,-0.1996760070323944,0.01576642319560051,-1.308144569396973
60,60,3717,2021-03-12 13:11:26,2038.770053475936,562,1112,494,1093,68,19,2021-03-12 13:11:28.039,-0.4489383697509766,1.876956701278686,0.5897049903869629,1.083332061767578,1010.13671875,9.446348190307617,2.633719205856323,-0.01629369333386421,-0.07456851005554199,-0.02450108155608177,0.004261057823896408,108.0,60.41999816894531,-37.97999954223633,-29.09999847412109,-0.1519079953432083,0.5853559970855713,0.5159707069396973,0.7705360054969788,-0.2013839930295944,0.006186493206769228,-1.298885464668274
61,61,3717,2021-03-12 13:11:26,2072.1925133689842,563,1107,494,1086,69,21,2021-03-12 13:11:28.072,-0.3551959991455078,1.247392892837524,0.6917043328285217,1.083332061767578,1010.13671875,9.448373794555664,2.626425504684448,-0.01294818334281444,0.04580637067556381,-0.05006742849946022,0.03195793181657791,108.0,60.41999816894531,-37.97999954223633,-29.09999847412109,-0.1519140005111695,0.5856720209121704,0.5140648484230042,0.7704049944877625,-0.2009579986333847,0.004929923918098211,-1.299655556678772
62,62,3717,2021-03-12 13:11:26,2105.614973262032,574,1102,503,1082,71,20,2021-03-12 13:11:28.106,-0.3198366165161133,1.176690578460693,0.3605217039585114,32427.630859375,1.0,9.451321601867676,2.615724802017212,-0.02653057314455509,0.1086569726467133,-0.04048004746437073,0.08415589481592177,111.0,60.41999816894531,-37.97999954223633,-29.09999847412109,-0.1506530046463013,0.5864629745483398,0.5162227749824524,0.7702559828758241,-0.2001730054616928,0.01014237571507692,-1.300780177116394
63,63,3717,2021-03-12 13:11:26,2139.03743315508,585,1090,517,1069,68,21,2021-03-12 13:11:28.139,-0.348139762878418,0.5796411037445068,0.3035796284675598,32427.630859375,1.0,9.455682754516602,2.59985876083374,-0.03183773905038834,-0.03941478580236435,-0.004261057823896408,-0.003195793367922306,111.0,60.41999816894531,-37.97999954223633,-29.15999984741211,-0.1500760018825531,0.5873000025749207,0.5164281129837036,0.7699049711227417,-0.1995020061731339,0.01224533747881651,-1.302452325820923
64,64,3717,2021-03-12 13:11:26,2172.4598930481284,595,1076,527,1054,68,22,2021-03-12 13:11:28.172,-0.3638019561767578,0.6818215847015381,0.4433059394359589,32427.630859375,1.0,9.452191352844238,2.612599849700928,-0.02312353998422623,-0.118244357407093,-0.04367584362626076,-0.08415589481592177,111.0,60.41999816894531,-37.97999954223633,-29.15999984741211,-0.1508000046014786,0.5865610241889954,0.5149096846580505,0.77019202709198,-0.2000200003385544,0.008850546553730966,-1.301112771034241
65,65,3717,2021-03-12 13:11:26,2205.882352941176,605,1069,541,1046,64,23,2021-03-12 13:11:28.206,-0.4152231216430664,1.285398244857788,0.5809102654457092,32427.630859375,1.0,9.450940132141113,2.61715054512024,-0.02186418697237968,-0.04367584362626076,-0.04474110901355743,0.08522115647792816,111.0,60.41999816894531,-37.97999954223633,-29.21999931335449,-0.1509020030498505,0.5863369703292847,0.5147743225097656,0.7703089714050293,-0.2001509964466095,0.008354000747203827,-1.300634264945984
66,66,3717,2021-03-12 13:11:26,2239.3048128342243,615,1061,547,1038,68,23,2021-03-12 13:11:28.239,-0.2729120254516602,1.189682006835938,0.6251029372215271,32427.630859375,1.0,9.466646194458008,2.559637784957886,-0.03253799676895142,0.2162486910820008,-0.03941478580236435,0.2364887148141861,111.0,60.3599967956543,-37.97999954223633,-29.27999877929688,-0.1497469991445541,0.5891270041465759,0.5144288539886475,0.7688940167427063,-0.1982569992542267,0.01271126884967089,-1.30670166015625
67,67,3717,2021-03-12 13:11:26,2272.7272727272725,625,1054,559,1030,66,24,2021-03-12 13:11:28.273,-0.3722915649414063,-0.1962640285491944,0.2907755374908447,1.189023971557617,1010.1240234375,9.475046157836914,2.528216600418091,-0.04297565668821335,-0.04687163606286049,-0.02130528911948204,-0.1629854589700699,111.0,60.3599967956543,-38.04000091552734,-29.27999877929688,-0.1487819999456405,0.5907289981842041,0.5155852437019348,0.7681310176849365,-0.1971720010042191,0.01699677109718323,-1.310003280639648
68,68,3717,2021-03-12 13:11:26,2306.149732620321,636,1054,568,1029,68,25,2021-03-12 13:11:28.306,-0.597416877746582,1.401153564453125,0.3259003460407257,1.189023971557617,1010.1240234375,9.45117473602295,2.616316795349121,-0.02063961513340473,-0.1161138266324997,0.002130528911948204,-0.1747033745050431,111.0,60.3599967956543,-38.15999984741211,-29.34000015258789,-0.1495950073003769,0.5867080092430115,0.5096756219863892,0.7707560062408447,-0.1983159929513932,0.007888642139732838,-1.300724029541016
69,69,3717,2021-03-12 13:11:26,2339.572192513369,646,1045,579,1022,67,23,2021-03-12 13:11:28.340,-0.3171930313110352,0.7935986518859863,0.5803725123405457,1.189023971557617,1010.1240234375,9.448678016662598,2.625321388244629,-0.01653802394866943,0.009587380103766918,-0.01917476020753384,-0.02130528911948204,111.0,60.3599967956543,-38.21999740600586,-29.34000015258789,-0.1495739966630935,0.586322009563446,0.5078407526016235,0.7710959911346436,-0.1981489956378937,0.006299345288425684,-1.299771308898926
70,70,3717,2021-03-12 13:11:26,2372.994652406417,656,1035,588,1011,68,24,2021-03-12 13:11:28.373,-0.2899608612060547,0.9753637313842772,0.6275136470794678,1.189023971557617,1010.1240234375,9.44059944152832,2.654246091842652,-0.01100669335573911,0.01278317347168922,-0.03089267015457153,-0.1193096190690995,115.0,60.29999923706055,-38.21999740600586,-29.34000015258789,-0.1495269984006881,0.5850750207901001,0.5058956146240234,0.772022008895874,-0.1982640027999878,0.004146800842136146,-1.296711325645447
71,71,3717,2021-03-12 13:11:26,2406.417112299465,671,1025,602,1002,69,23,2021-03-12 13:11:28.406,-0.5684700012207031,1.356034517288208,0.1928659230470657,1.189023971557617,1010.1240234375,9.431804656982422,2.685377836227417,-0.007315291557461023,0.03941478580236435,0.004261057823896408,-0.0415453128516674,115.0,60.29999923706055,-38.27999877929688,-29.27999877929688,-0.1493159979581833,0.5837709903717041,0.504425585269928,0.7730249762535095,-0.1983619928359985,0.002724113408476114,-1.293416976928711
72,72,3717,2021-03-12 13:11:26,2439.839572192513,688,1013,620,990,68,23,2021-03-12 13:11:28.440,-0.3557357788085937,0.8629386425018309,0.5207139849662781,1.189023971557617,1010.1240234375,9.434548377990724,2.675691366195679,-0.004763561300933361,-0.03195793181657791,-0.03195793181657791,-0.007456851191818714,115.0,60.29999923706055,-38.34000015258789,-29.27999877929688,-0.1496710032224655,0.584102988243103,0.5040384531021118,0.7726920247077942,-0.1984110027551651,0.001780308550223708,-1.294440746307373
73,73,3717,2021-03-12 13:11:26,2473.262032085561,701,1000,630,977,71,23,2021-03-12 13:11:28.473,-0.1847591400146484,0.496671199798584,0.5486500859260559,1.189023971557617,1010.1240234375,9.43116569519043,2.687617063522339,0.0008192074601538478,-0.02982740476727486,-0.01810949668288231,-0.1257012039422989,115.0,60.29999923706055,-38.34000015258789,-29.21999931335449,-0.1497810035943985,0.5835540294647217,0.5020868182182312,0.7730990052223206,-0.1983599960803986,-0.0003048080834560096,-1.293179154396057
74,74,3717,2021-03-12 13:11:26,2506.684491978609,722,984,648,963,74,21,2021-03-12 13:11:28.507,-0.4182491302490233,0.7014620304107666,0.3179584443569183,1.189023971557617,1010.1240234375,9.415658950805664,2.741400003433228,0.01603270508348942,-0.111852765083313,-0.01384843792766333,-0.1480717658996582,115.0,60.29999923706055,-38.34000015258789,-29.21999931335449,-0.1499429941177368,0.5811579823493958,0.4972044229507446,0.7748330235481262,-0.1985059976577759,-0.005848296917974949,-1.287466764450073
75,75,3717,2021-03-12 13:11:26,2540.106951871657,733,976,664,954,69,22,2021-03-12 13:11:28.540,-0.455078125,1.259491443634033,0.2839643955230713,1.189023971557617,1010.1240234375,9.40939235687256,2.762767314910889,0.02608472853899002,-0.06178534030914306,-0.04367584362626076,-0.04900216311216354,115.0,60.29999923706055,-38.34000015258789,-29.15999984741211,-0.1505489945411682,0.580062985420227,0.4952586889266968,0.7754200100898743,-0.1989589929580688,-0.00944124162197113,-1.285189986228943
76,76,3717,2021-03-12 13:11:26,2573.5294117647063,727,985,655,962,72,23,2021-03-12 13:11:28.574,-0.3319807052612305,0.998981475830078,0.5889845490455627,1.189023971557617,1010.1240234375,9.406004905700684,2.774280309677124,0.02752235904335976,0.05858954414725304,-0.03621899336576462,0.003195793367922306,115.0,60.3599967956543,-38.27999877929688,-29.15999984741211,-0.150178000330925,0.5796530246734619,0.4937474727630615,0.7758910059928894,-0.1985989958047867,-0.009920215234160423,-1.283966422080994
77,77,3717,2021-03-12 13:11:26,2606.951871657754,723,990,655,968,68,22,2021-03-12 13:11:28.607,-0.3661260604858398,0.9819617271423341,0.4808651208877564,1.189023971557617,1010.1240234375,9.406631469726562,2.772146463394165,0.02550853602588177,0.05432848632335663,-0.01278317347168922,0.06178534030914306,115.0,60.41999816894531,-38.15999984741211,-29.15999984741211,-0.1498180031776428,0.5798400044441223,0.4933894276618958,0.7759130001068115,-0.1982360035181045,-0.009201467037200928,-1.284192323684692
78,78,3717,2021-03-12 13:11:26,2640.374331550802,722,989,654,966,68,23,2021-03-12 13:11:28.640,-0.3958597183227539,0.623415470123291,0.5516493916511536,1.165243148803711,1010.126708984375,9.412423133850098,2.752408981323242,0.0265503004193306,0.02130528911948204,-0.05326322466135025,0.01704423129558563,115.0,60.53999710083008,-38.09999847412109,-29.15999984741211,-0.1501089930534363,0.5806319713592529,0.493102103471756,0.775297999382019,-0.1981039941310883,-0.00964590534567833,-1.286288857460022
79,79,3717,2021-03-12 13:11:26,2673.79679144385,720,991,650,969,70,22,2021-03-12 13:11:28.674,-0.3843526840209961,0.9711439609527588,0.5138951539993286,1.165243148803711,1010.126708984375,9.410492897033693,2.759022235870361,0.02120893821120262,0.008522115647792816,-0.04474110901355743,-0.04900216311216354,115.0,60.53999710083008,-38.04000091552734,-29.15999984741211,-0.1497199982404709,0.5804420113563538,0.494608998298645,0.7754979729652405,-0.198170006275177,-0.007686969824135302,-1.285588502883911
80,80,3717,2021-03-12 13:11:26,2707.2192513368977,716,989,647,967,69,22,2021-03-12 13:11:28.707,-0.4808368682861328,1.227336168289185,0.4178749918937683,1.165243148803711,1010.126708984375,9.411209106445312,2.756615400314331,0.01667261123657227,0.1022653877735138,-0.02769687585532665,0.07243798673152924,115.0,60.53999710083008,-38.04000091552734,-29.21999931335449,-0.1489100009202957,0.5807560086250305,0.4939215481281281,0.775613009929657,-0.1974090039730072,-0.006048143841326237,-1.285848140716553
81,81,3717,2021-03-12 13:11:26,2740.6417112299464,713,987,643,963,70,24,2021-03-12 13:11:28.741,-0.3652725219726562,0.9158985614776612,0.5844162702560425,1.165243148803711,1010.126708984375,9.41535472869873,2.742441654205322,0.01293707732111216,0.1054611802101135,-0.04474110901355743,0.04048004746437073,106.0,60.53999710083008,-37.97999954223633,-29.21999931335449,-0.1483930051326751,0.5815100073814392,0.4934152066707611,0.7753229737281799,-0.1967169940471649,-0.004717322066426277,-1.287355899810791
82,82,3717,2021-03-12 13:11:26,2774.0641711229946,703,998,637,976,66,22,2021-03-12 13:11:28.774,-0.4626741409301758,1.402461528778076,0.2070936262607574,1.165243148803711,1010.126708984375,9.42177677154541,2.720353603363037,-0.002389379311352968,0.1374191194772721,-0.02130528911948204,0.09693906456232072,106.0,60.53999710083008,-37.97999954223633,-29.21999931335449,-0.1468320041894913,0.5828729867935181,0.4947181344032288,0.7749249935150146,-0.1954209953546524,0.0008783339289948344,-1.289706945419312
83,83,3717,2021-03-12 13:11:26,2807.4866310160432,683,1013,616,992,67,21,2021-03-12 13:11:28.807,-0.4267921447753906,1.109179019927978,0.4369520246982575,1.165243148803711,1010.126708984375,9.433778762817383,2.678447961807251,-0.002404430881142616,0.1736381053924561,0.02237055450677872,0.1821602284908295,106.0,60.47999954223633,-37.97999954223633,-29.21999931335449,-0.1460489928722382,0.5848990082740784,0.4905782341957092,0.7740319967269897,-0.1934850066900253,0.0008976953104138373,-1.294152975082398
84,84,3717,2021-03-12 13:11:26,2840.9090909090905,658,1034,589,1013,69,21,2021-03-12 13:11:28.841,-0.3283061981201172,0.8872003555297852,0.6945192813873291,1.165243148803711,1010.126708984375,9.445425987243652,2.637064456939697,-0.001397884101606905,0.3099919557571411,-0.03621899336576462,0.1480717658996582,106.0,60.41999816894531,-37.97999954223633,-29.27999877929688,-0.1453599929809571,0.5868710279464722,0.4862956404685974,0.7731329798698425,-0.1916159987449646,0.0005300909397192299,-1.298535227775574
85,85,3717,2021-03-12 13:11:26,2874.331550802139,640,1052,577,1032,63,20,2021-03-12 13:11:28.874,-0.3778953552246094,-1.08625340461731,-0.3734102845191956,1.165243148803711,1010.126708984375,9.46628475189209,2.561081647872925,-0.02522431127727032,-0.09693906456232072,-0.05645901709794997,0.05965480953454971,106.0,60.3599967956543,-37.97999954223633,-29.27999877929688,-0.1443510055541992,0.5904099941253662,0.4924442768096924,0.7708640098571777,-0.190649002790451,0.009848766960203648,-1.306560635566711
86,86,3717,2021-03-12 13:11:26,2907.754010695187,625,1064,561,1044,64,20,2021-03-12 13:11:28.908,-0.3379955291748047,-1.076085209846497,-0.03235898539423943,1.165243148803711,1010.126708984375,9.435961723327637,2.670623540878296,0.02637348137795925,-0.6061354875564575,0.0511326938867569,-0.5944175720214844,106.0,60.29999923706055,-38.04000091552734,-29.27999877929688,-0.1503569930791855,0.5841479897499084,0.4907944202423096,0.7729740142822266,-0.1966580003499985,-0.009875081479549408,-1.294969320297241
87,87,3717,2021-03-12 13:11:26,2941.1764705882347,610,1075,545,1055,65,20,2021-03-12 13:11:28.941,-0.3549270629882812,2.846156358718872,0.8895023465156555,1.165243148803711,1010.126708984375,9.395432472229004,2.808948278427124,0.07655804604291916,0.111852765083313,-0.0415453128516674,0.111852765083313,106.0,60.29999923706055,-38.04000091552734,-29.21999931335449,-0.1546989977359771,0.5769330263137817,0.487364649772644,0.7763090133666992,-0.2013940066099167,-0.0272483117878437,-1.280180096626282
88,88,3717,2021-03-12 13:11:26,2974.598930481284,599,1087,533,1069,66,18,2021-03-12 13:11:28.975,-0.3816003799438477,1.034310817718506,0.5114648342132568,1.165243148803711,1010.126708984375,9.407740592956543,2.76768159866333,0.06673486530780792,0.1629854589700699,-0.01491370238363743,0.1470064967870713,106.0,60.29999923706055,-38.04000091552734,-29.15999984741211,-0.1531780064105988,0.5791580080986023,0.484900563955307,0.7755100131034851,-0.1992350071668625,-0.02410751767456532,-1.284592628479004
